Date,NO2,O3,PM2.5,PM10,Date_raw,PM2.5_%ER,PM10_%ER,NO2_%ER,O3_%ER,PMmax_%ER,PMmax_source,LP_PM2.5,LP_PM10,LP_NO2,LP_O3,LP_PMmax,LP_total,Total_%ER,AQHI_Band
2019-03-23,23,86,11.2,26.6,23/03/2019,0.7295281851596114,1.0938795873912666,1.6651109801961494,3.7583031207501616,1.0938795873912666,PM10,0.007268799999999999,0.010879400000000001,0.016514,0.036894,0.010879400000000001,0.06428740000000001,6.6398837750082595,Low
2019-03-24,24,79,11.6,56.5,24/03/2019,0.7556809651604324,2.3377569990050917,1.7381327415552095,3.4471843151711035,2.3377569990050917,PM10,0.007528399999999999,0.0231085,0.017232,0.033891000000000004,0.0231085,0.0742315,7.705611512816879,Low
2019-03-25,21,45,10.5,28.5,25/03/2019,0.6837771536387649,1.1724701736359533,1.5192246522813146,1.949254642974263,1.1724701736359533,PM10,0.006814499999999999,0.0116565,0.015078,0.019305,0.0116565,0.0460395,4.711577121302968,Low
2019-03-26,21,57,10.0,74.2,26/03/2019,0.65111056839251,3.081298837203583,1.5192246522813146,2.4754426517293426,3.081298837203583,PM10,0.006489999999999999,0.0303478,0.015078,0.024453000000000003,0.0303478,0.0698788,7.237820113960258,Low
2019-03-27,28,45,8.7,31.4,27/03/2019,0.5662270395578206,1.2925420350495598,2.0307446483558644,1.949254642974263,1.2925420350495598,PM10,0.005646299999999999,0.012842600000000001,0.020104,0.019305,0.012842600000000001,0.052251599999999995,5.3640805193668095,Low
2019-03-28,24,69,8.5,28.6,28/03/2019,0.5531743904233499,1.1766082122883548,1.7381327415552095,3.004346460825724,1.1766082122883548,PM10,0.0055165,0.011697400000000002,0.017232,0.029601000000000002,0.011697400000000002,0.0585304,6.027721763208538,Low
2019-03-29,28,61,9.7,26.2,29/03/2019,0.6315157047867226,1.077341981503821,2.0307446483558644,2.6514414751221738,1.077341981503821,PM10,0.006295299999999999,0.010715800000000001,0.020104,0.026169,0.010715800000000001,0.056988800000000006,5.864395351682239,Low
2019-03-30,23,51,10.2,19.7,30/03/2019,0.6641759304679473,0.8089847397635186,1.6651109801961494,2.212010045555113,0.8089847397635186,PM10,0.006619799999999999,0.0080573,0.016514,0.021879000000000003,0.0080573,0.0464503,4.75460147378135,Low
2019-03-31,15,45,5.7,19.3,31/03/2019,0.3706150855429913,0.7924937388607667,1.0828205219063136,1.949254642974263,0.7924937388607667,PM10,0.0036993,0.0078937,0.01077,0.019305,0.0078937,0.037968699999999994,3.8698721099720723,Low
2019-01-04,23,43,6.6,20.0,1/04/2019,0.42925868701095826,0.8213547610763872,1.6651109801961494,1.8618196974460988,0.8213547610763872,PM10,0.0042834,0.00818,0.016514,0.018447,0.00818,0.043141,4.408510047153902,Low
2019-02-04,24,33,5.7,20.1,2/04/2019,0.3706150855429913,0.8254784388147529,1.7381327415552095,1.4257684895456313,0.8254784388147529,PM10,0.0036993,0.008220900000000001,0.017232,0.014157000000000001,0.008220900000000001,0.0396099,4.040483309333509,Low
2019-03-04,23,59,7.0,17.4,3/04/2019,0.45533350693129915,0.7141983176023325,1.6651109801961494,2.5634043116804506,0.7141983176023325,PM10,0.004542999999999999,0.0071166,0.016514,0.025311,0.0071166,0.0489416,5.015901966242975,Low
2019-04-04,24,47,10.6,26.5,4/04/2019,0.6903117428211702,1.0897449322704311,1.7381327415552095,2.036764639878119,1.0897449322704311,PM10,0.006879399999999999,0.010838500000000001,0.017232,0.020163,0.010838500000000001,0.0482335,4.941566527628738,Low
2019-05-04,21,37,7.3,17.2,5/04/2019,0.47489406452358995,0.7059602331221937,1.5192246522813146,1.5999645257271045,0.7059602331221937,PM10,0.004737699999999999,0.0070348,0.015078,0.015873,0.0070348,0.0379858,3.8716482999715307,Low
2019-06-04,26,65,12.7,24.0,6/04/2019,0.8276361271405186,0.9864334950505205,1.8843336472990524,2.8277425717722293,0.9864334950505205,PM10,0.0082423,0.009816,0.018668,0.027885,0.009816,0.056369,5.798800929254622,Low
2019-07-04,24,75,14.4,38.3,7/04/2019,0.9389406479278328,1.5788034571182052,1.7381327415552095,3.2698211679893507,1.5788034571182052,PM10,0.009345599999999999,0.0156647,0.017232,0.032175,0.0156647,0.06507170000000001,6.723554242938001,Low
2019-08-04,38,69,10.6,31.8,8/04/2019,0.6903117428211702,1.3091148505458339,2.765961665508554,3.004346460825724,1.3091148505458339,PM10,0.006879399999999999,0.0130062,0.027284,0.029601000000000002,0.0130062,0.0698912,7.239149871174133,Low
2019-09-04,32,51,9.8,38.8,9/04/2019,0.6380469020910162,1.5995784465954621,2.3241981444966697,2.212010045555113,1.5995784465954621,PM10,0.0063602,0.0158692,0.022976,0.021879000000000003,0.0158692,0.0607242,6.260580708798935,Low
2019-10-04,23,49,7.7,18.9,10/04/2019,0.5009807329257931,0.7760054356650503,1.6651109801961494,2.124349752579402,0.7760054356650503,PM10,0.0049973,0.0077301,0.016514,0.021021,0.0077301,0.0452651,4.630519865400529,Low
2019-11-04,28,43,9.3,21.0,11/04/2019,0.6053951539039648,0.8625991290719615,2.0307446483558644,1.8618196974460988,0.8625991290719615,PM10,0.0060357,0.008589000000000001,0.020104,0.018447,0.008589000000000001,0.04714,4.826875643300177,Low
2019-12-04,32,53,8.8,22.0,12/04/2019,0.5727539994902386,0.9038603694642378,2.3241981444966697,2.299745583337587,0.9038603694642378,PM10,0.0057112,0.008998,0.022976,0.022737,0.008998,0.054711,5.623531855526731,Low
2019-04-13,30,82,20.6,38.8,13/04/2019,1.3459170039260338,1.5995784465954621,2.177366046639251,3.5804065515050443,1.5995784465954621,PM10,0.0133694,0.0158692,0.02154,0.035178,0.0158692,0.0725872,7.528656699076186,Low
2019-04-14,26,69,18.5,28.7,14/04/2019,1.2078867357335543,1.1807464201900153,1.8843336472990524,3.004346460825724,1.2078867357335543,PM2.5,0.0120065,0.0117383,0.018668,0.029601000000000002,0.0120065,0.0602755,6.212912281446337,Low
2019-04-15,30,61,12.9,26.5,15/04/2019,0.8407244037206052,1.0897449322704311,2.177366046639251,2.6514414751221738,1.0897449322704311,PM10,0.0083721,0.010838500000000001,0.02154,0.026169,0.010838500000000001,0.0585475,6.029534852752572,Low
2019-04-16,26,53,9.1,22.0,16/04/2019,0.5923374210781818,0.9038603694642378,1.8843336472990524,2.299745583337587,0.9038603694642378,PM10,0.0059058999999999995,0.008998,0.018668,0.022737,0.008998,0.050403,5.16948440072762,Low
2019-04-17,30,49,10.2,20.9,17/04/2019,0.6641759304679473,0.8584739331284119,2.177366046639251,2.124349752579402,0.8584739331284119,PM10,0.006619799999999999,0.0085481,0.02154,0.021021,0.0085481,0.051109100000000005,5.243770797388869,Low
2019-04-18,26,63,11.2,32.0,18/04/2019,0.7295281851596114,1.3174022750916503,1.8843336472990524,2.739554206864292,1.3174022750916503,PM10,0.007268799999999999,0.013088,0.018668,0.027027000000000002,0.013088,0.058783,6.054507748653459,Low
2019-04-19,21,63,10.2,30.5,19/04/2019,0.6641759304679473,1.2552631119331803,1.5192246522813146,2.739554206864292,1.2552631119331803,PM10,0.006619799999999999,0.012474500000000001,0.015078,0.027027000000000002,0.012474500000000001,0.0545795,5.609643274281972,Low
2019-04-20,21,53,13.1,26.5,20/04/2019,0.8538143792692354,1.0897449322704311,1.5192246522813146,2.299745583337587,1.0897449322704311,PM10,0.0085019,0.010838500000000001,0.015078,0.022737,0.010838500000000001,0.0486535,4.985651242712463,Low
2019-04-21,13,55,8.5,18.3,21/04/2019,0.5531743904233499,0.7512780381069284,0.9377697630074788,2.3875564305146035,0.7512780381069284,PM10,0.0055165,0.0074847,0.009334,0.023595,0.0074847,0.0404137,4.124144668813501,Low
2019-04-22,17,59,8.1,23.0,22/04/2019,0.5270741743062191,0.945138489155406,1.228079723320863,2.5634043116804506,0.945138489155406,PM10,0.005256899999999999,0.009407,0.012206,0.025311,0.009407,0.046924,4.804235483386532,Low
2019-04-23,19,43,6.7,18.9,23/04/2019,0.4357767574088456,0.7760054356650503,1.3735476667895652,1.8618196974460988,0.7760054356650503,PM10,0.004348299999999999,0.0077301,0.013642,0.018447,0.0077301,0.039819099999999996,4.06225085524774,Low
2019-04-24,24,55,8.1,19.6,24/04/2019,0.5270741743062191,0.804861736603657,1.7381327415552095,2.3875564305146035,0.804861736603657,PM10,0.005256899999999999,0.008016400000000002,0.017232,0.023595,0.008016400000000002,0.04884340000000001,5.005589911000108,Low
2019-04-25,24,73,10.2,28.6,25/04/2019,0.6641759304679473,1.1766082122883548,1.7381327415552095,3.1812536623204934,1.1766082122883548,PM10,0.006619799999999999,0.011697400000000002,0.017232,0.031317000000000005,0.011697400000000002,0.060246400000000006,6.209821530669601,Low
2019-04-26,24,59,10.8,38.8,26/04/2019,0.7033821935392925,1.5995784465954621,1.7381327415552095,2.5634043116804506,1.5995784465954621,PM10,0.0070092,0.0158692,0.017232,0.025311,0.0158692,0.0584122,6.01519002713633,Low
2019-04-27,28,61,16.5,54.6,27/04/2019,1.076604119600555,2.2582612201265784,2.0307446483558644,2.6514414751221738,2.2582612201265784,PM10,0.0107085,0.0223314,0.020104,0.026169,0.0223314,0.0686044,7.101243281249303,Low
2019-04-28,34,73,26.0,36.5,28/04/2019,1.7017170088388323,1.5040486626292981,2.471241244710054,3.1812536623204934,1.7017170088388323,PM2.5,0.016874,0.0149285,0.024412,0.031317000000000005,0.016874,0.072603,7.530355665273825,Low
2019-04-29,32,53,75.7,91.8,29/04/2019,5.035615301080654,3.825996358410788,2.3241981444966697,2.299745583337587,5.035615301080654,PM2.5,0.0491293,0.0375462,0.022976,0.022737,0.0491293,0.09484229999999999,9.948545259779817,Moderate
2019-04-30,28,53,13.3,29.6,30/04/2019,0.8669060540069662,1.2179979086631265,2.0307446483558644,2.299745583337587,1.2179979086631265,PM10,0.008631699999999999,0.012106400000000002,0.020104,0.022737,0.012106400000000002,0.0549474,5.648504210073391,Low
2019-01-05,28,35,13.9,31.9,1/05/2019,0.9061912755606416,1.313258478079815,2.0307446483558644,1.5128291425889007,1.313258478079815,PM10,0.009021099999999999,0.0130471,0.020104,0.015015,0.0130471,0.0481661,4.934493704401599,Low
2019-02-05,36,37,17.1,34.4,2/05/2019,1.1159710134815315,1.4169042647518948,2.6184956504964108,1.5999645257271045,1.4169042647518948,PM10,0.0110979,0.0140696,0.025848,0.015873,0.0140696,0.055790599999999996,5.737624596698043,Low
2019-03-05,24,18,8.5,20.8,3/05/2019,0.5531743904233499,0.8543489059019471,1.7381327415552095,0.7751891533269717,0.8543489059019471,PM10,0.0055165,0.008507200000000001,0.017232,0.0077220000000000006,0.008507200000000001,0.0334612,3.4027322687815165,Low
2019-04-05,13,59,6.8,11.6,4/05/2019,0.4422952508432276,0.4755672485689866,0.9377697630074788,2.5634043116804506,0.4755672485689866,PM10,0.0044132,0.0047444,0.009334,0.025311,0.0047444,0.039389400000000005,4.017544911815074,Low
2019-05-05,11,55,5.1,9.6,5/05/2019,0.3315383767576563,0.3934118407024956,0.7929271475156652,2.3875564305146035,0.3934118407024956,PM10,0.0033098999999999993,0.0039264,0.007898,0.023595,0.0039264,0.035419400000000004,3.6054138799096913,Low
2019-06-05,36,51,10.0,18.6,6/05/2019,0.65111056839251,0.7636409783730702,2.6184956504964108,2.212010045555113,0.7636409783730702,PM10,0.006489999999999999,0.007607400000000001,0.025848,0.021879000000000003,0.007607400000000001,0.055334400000000006,5.689398093658782,Low
2019-07-05,40,57,11.2,20.9,7/05/2019,0.7295281851596114,0.8584739331284119,2.913639593835593,2.4754426517293426,0.8584739331284119,PM10,0.007268799999999999,0.0085481,0.02872,0.024453000000000003,0.0085481,0.0617211,6.366564700650956,Low
2019-08-05,30,51,10.9,17.1,8/05/2019,0.7099180551300543,0.7018414435784992,2.177366046639251,2.212010045555113,0.7099180551300543,PM2.5,0.0070741,0.006993900000000001,0.02154,0.021879000000000003,0.0070741,0.0504931,5.178960598168403,Low
2019-09-05,40,53,12.2,25.9,9/05/2019,0.7949228672307518,1.0649405524859157,2.913639593835593,2.299745583337587,1.0649405524859157,PM10,0.0079178,0.0105931,0.02872,0.022737,0.0105931,0.0620501,6.401565057680481,Low
2019-10-05,32,43,12.8,27.9,10/05/2019,0.8341800530732746,1.1476454955679172,2.3241981444966697,1.8618196974460988,1.1476454955679172,PM10,0.008307199999999999,0.0114111,0.022976,0.018447,0.0114111,0.05283410000000001,5.425472975086154,Low
2019-11-05,13,49,7.2,11.7,11/05/2019,0.46837345549486376,0.47967678330886887,0.9377697630074788,2.124349752579402,0.47967678330886887,PM10,0.0046727999999999995,0.0047853,0.009334,0.021021,0.0047853,0.0351403,3.576501643786023,Low
2019-12-05,32,55,12.7,20.4,12/05/2019,0.8276361271405186,0.837850484028646,2.3241981444966697,2.3875564305146035,0.837850484028646,PM10,0.0082423,0.0083436,0.022976,0.023595,0.0083436,0.05491460000000001,5.645038995965113,Low
2019-05-13,30,43,13.6,23.9,13/05/2019,0.8865467525756454,0.9823032343849736,2.177366046639251,1.8618196974460988,0.9823032343849736,PM10,0.0088264,0.0097751,0.02154,0.018447,0.0097751,0.049762100000000004,5.102102872892211,Low
2019-05-14,36,59,12.5,26.7,14/05/2019,0.8145495493084853,1.0980144116229829,2.6184956504964108,2.5634043116804506,1.0980144116229829,PM10,0.0081125,0.0109203,0.025848,0.025311,0.0109203,0.062079300000000004,6.404672028741731,Low
2019-05-15,41,55,12.0,29.7,15/05/2019,0.781840535304279,1.2221378094379842,2.9875581206395108,2.3875564305146035,1.2221378094379842,PM10,0.007788,0.0121473,0.029438,0.023595,0.0121473,0.0651803,6.735145050298241,Low
2019-05-16,41,57,12.7,27.1,16/05/2019,0.8276361271405186,1.1145553997966573,2.9875581206395108,2.4754426517293426,1.1145553997966573,PM10,0.0082423,0.0110839,0.029438,0.024453000000000003,0.0110839,0.0649749,6.713223902883825,Low
2019-05-17,40,53,13.9,30.4,17/05/2019,0.9061912755606416,1.2511218563611592,2.913639593835593,2.299745583337587,1.2511218563611592,PM10,0.009021099999999999,0.0124336,0.02872,0.022737,0.0124336,0.06389059999999999,6.59757746325369,Low
2019-05-18,34,67,19.9,31.3,18/05/2019,1.2998860105629895,1.288399254800754,2.471241244710054,2.9160066347670988,1.2998860105629895,PM2.5,0.012915099999999999,0.012801700000000001,0.024412,0.028743,0.012915099999999999,0.0660701,6.8301602483566315,Low
2019-05-19,30,63,20.5,26.9,19/05/2019,1.3393398673428702,1.1062845674466137,2.177366046639251,2.739554206864292,1.3393398673428702,PM2.5,0.013304499999999999,0.0110021,0.02154,0.027027000000000002,0.013304499999999999,0.0618715,6.38256343505661,Low
2019-05-20,41,43,24.6,39.2,20/05/2019,1.6093527961807075,1.6162014973578165,2.9875581206395108,1.8618196974460988,1.6162014973578165,PM10,0.0159654,0.016032800000000003,0.029438,0.018447,0.016032800000000003,0.06391780000000001,6.600476956793622,Low
2019-05-21,45,63,48.3,67.9,21/05/2019,3.1843181910622853,2.8160311588709463,3.2837635349356242,2.739554206864292,3.1843181910622853,PM2.5,0.0313467,0.027771100000000003,0.03231,0.027027000000000002,0.0313467,0.0906837,9.492262645479776,Moderate
2019-05-22,38,59,36.5,52.9,22/05/2019,2.3971301146036073,2.1871857633461778,2.765961665508554,2.5634043116804506,2.3971301146036073,PM2.5,0.023688499999999998,0.021636100000000002,0.027284,0.025311,0.023688499999999998,0.0762835,7.9268503410480085,Low
2019-05-23,38,67,18.4,38.0,23/05/2019,1.2013185570241003,1.5663405025519328,2.765961665508554,2.9160066347670988,1.5663405025519328,PM10,0.011941599999999998,0.015542,0.027284,0.028743,0.015542,0.07156900000000001,7.419226741070939,Low
2019-05-24,45,61,39.1,50.7,24/05/2019,2.570060892623993,2.0952790886102246,3.2837635349356242,2.6514414751221738,2.570060892623993,PM2.5,0.0253759,0.020736300000000003,0.03231,0.026169,0.0253759,0.0838549,8.747109030525557,Moderate
2019-05-25,38,61,26.1,38.9,25/05/2019,1.708317664461645,1.603733954333486,2.765961665508554,2.6514414751221738,1.708317664461645,PM2.5,0.0169389,0.0159101,0.027284,0.026169,0.0169389,0.0703919,7.292857958212173,Low
2019-05-26,28,55,14.5,20.1,26/05/2019,0.9454917977584021,0.8254784388147529,2.0307446483558644,2.3875564305146035,0.9454917977584021,PM2.5,0.009410499999999999,0.008220900000000001,0.020104,0.023595,0.009410499999999999,0.053109500000000004,5.454511148716468,Low
2019-05-27,23,53,9.5,51.5,27/05/2019,0.618454581733463,2.1286901296762473,1.6651109801961494,2.299745583337587,2.1286901296762473,PM10,0.006165499999999999,0.021063500000000002,0.016514,0.022737,0.021063500000000002,0.0603145,6.2170546658012915,Low
2019-05-28,28,53,7.4,18.3,28/05/2019,0.4814150967535902,0.7512780381069284,2.0307446483558644,2.299745583337587,0.7512780381069284,PM10,0.0048026,0.0074847,0.020104,0.022737,0.0074847,0.0503257,5.161355113784438,Low
2019-05-29,11,51,5.2,20.7,29/05/2019,0.33805010490159937,0.8502240473856171,0.7929271475156652,2.212010045555113,0.8502240473856171,PM10,0.0033748,0.0084663,0.007898,0.021879000000000003,0.0084663,0.0382433,3.8983986933741166,Low
2019-05-30,28,53,7.2,14.9,30/05/2019,0.46837345549486376,0.6112706805446511,2.0307446483558644,2.299745583337587,0.6112706805446511,PM10,0.0046727999999999995,0.006094100000000001,0.020104,0.022737,0.006094100000000001,0.0489351,5.015219365098655,Low
2019-05-31,32,47,10.3,20.4,31/05/2019,0.670709247489687,0.837850484028646,2.3241981444966697,2.036764639878119,0.837850484028646,PM10,0.0066847,0.0083436,0.022976,0.020163,0.0083436,0.0514826,5.283086687567118,Low
2019-01-06,21,49,12.1,26.0,1/06/2019,0.7883814890066843,1.069074193086883,1.5192246522813146,2.124349752579402,1.069074193086883,PM10,0.0078529,0.010634000000000001,0.015078,0.021021,0.010634000000000001,0.046733,4.784219785969146,Low
2019-02-06,30,49,21.1,34.2,2/06/2019,1.3788090904462313,1.408608701276215,2.177366046639251,2.124349752579402,1.408608701276215,PM10,0.0136939,0.013987800000000002,0.02154,0.021021,0.013987800000000002,0.056548799999999996,5.817825263898135,Low
2019-03-06,24,43,22.9,26.3,3/06/2019,1.4973090175568027,1.0814761293336028,1.7381327415552095,1.8618196974460988,1.4973090175568027,PM2.5,0.014862099999999998,0.010756700000000001,0.017232,0.018447,0.014862099999999998,0.050541100000000005,5.1840093094452255,Low
2019-04-06,17,57,4.2,11.5,4/06/2019,0.272951837056401,0.47145788190565696,1.228079723320863,2.4754426517293426,0.47145788190565696,PM10,0.0027258,0.0047035,0.012206,0.024453000000000003,0.0047035,0.0413625,4.2229845394951,Low
2019-05-06,30,45,11.5,14.6,5/06/2019,0.74914213365318,0.5989264349671064,2.177366046639251,1.949254642974263,0.74914213365318,PM2.5,0.0074635,0.0059714,0.02154,0.019305,0.0074635,0.048308500000000004,4.949437440273852,Low
2019-06-06,38,45,12.9,20.5,6/06/2019,0.8407244037206052,0.8419748364558721,2.765961665508554,1.949254642974263,0.8419748364558721,PM10,0.0083721,0.0083845,0.027284,0.019305,0.0083845,0.054973499999999995,5.651261672017993,Low
2019-07-06,38,22,14.5,27.5,7/06/2019,0.9454917977584021,1.131099094297383,2.765961665508554,0.9482678369532094,1.131099094297383,PM10,0.009410499999999999,0.0112475,0.027284,0.009438,0.0112475,0.0479695,4.913865610747359,Low
2019-08-06,28,10,28.2,31.8,8/06/2019,1.847030434952468,1.3091148505458339,2.0307446483558644,0.42992152230565406,1.847030434952468,PM2.5,0.018301799999999997,0.0130062,0.020104,0.00429,0.018301799999999997,0.0426958,4.362037723987622,Low
2019-09-06,30,55,28.2,29.4,9/06/2019,1.847030434952468,1.2097186150619166,2.177366046639251,2.3875564305146035,1.847030434952468,PM2.5,0.018301799999999997,0.0120246,0.02154,0.023595,0.018301799999999997,0.0634368,6.5492144569969435,Low
2019-10-06,26,47,25.7,27.9,10/06/2019,1.6819176120710155,1.1476454955679172,1.8843336472990524,2.036764639878119,1.6819176120710155,PM2.5,0.016679299999999998,0.0114111,0.018668,0.020163,0.016679299999999998,0.0555103,5.7079904939371096,Low
2019-11-06,40,51,12.2,21.7,11/06/2019,0.7949228672307518,0.8914802253342735,2.913639593835593,2.212010045555113,0.8914802253342735,PM10,0.0079178,0.008875300000000001,0.02872,0.021879000000000003,0.008875300000000001,0.0594743,6.127848577196726,Low
2019-12-06,40,24,15.0,32.7,12/06/2019,0.9782539252144673,1.3464136001360316,2.913639593835593,1.0349186186268788,1.3464136001360316,PM10,0.009734999999999999,0.013374300000000002,0.02872,0.010296,0.013374300000000002,0.0523903,5.378695530862454,Low
2019-06-13,30,35,11.3,22.4,13/06/2019,0.7360657436803031,0.9203695914382193,2.177366046639251,1.5128291425889007,0.9203695914382193,PM10,0.007333699999999999,0.0091616,0.02154,0.015015,0.0091616,0.0457166,4.67777121130839,Low
2019-06-14,34,47,12.7,22.4,14/06/2019,0.8276361271405186,0.9203695914382193,2.471241244710054,2.036764639878119,0.9203695914382193,PM10,0.0082423,0.0091616,0.024412,0.020163,0.0091616,0.0537366,5.5206624122186465,Low
2019-06-15,30,53,16.1,20.7,15/06/2019,1.0503680387617509,0.8502240473856171,2.177366046639251,2.299745583337587,1.0503680387617509,PM2.5,0.0104489,0.0084663,0.02154,0.022737,0.0104489,0.0547259,5.625105657876173,Low
2019-06-16,17,39,15.6,15.4,16/06/2019,1.017582514072246,0.6318477893364927,1.228079723320863,1.6871747031061979,1.017582514072246,PM2.5,0.010124399999999999,0.0062986000000000006,0.012206,0.016731,0.010124399999999999,0.039061399999999996,3.983432751784055,Low
2019-06-17,21,45,4.8,9.5,17/06/2019,0.3120057278007904,0.3893058341266187,1.5192246522813146,1.949254642974263,0.3893058341266187,PM10,0.0031152,0.0038855,0.015078,0.019305,0.0038855,0.0382685,3.9010169660112837,Low
2019-06-18,28,41,7.8,14.3,18/06/2019,0.5075034582355142,0.5865837039355615,2.0307446483558644,1.7744597389271588,0.5865837039355615,PM10,0.005062199999999999,0.005848700000000001,0.020104,0.017589,0.005848700000000001,0.0435417,4.450354920190214,Low
2019-06-19,36,49,12.3,20.6,19/06/2019,0.8014646700040373,0.8460993575725606,2.6184956504964108,2.124349752579402,0.8460993575725606,PM10,0.0079827,0.008425400000000001,0.025848,0.021021,0.008425400000000001,0.05529440000000001,5.6851706022854165,Low
2019-06-20,41,43,14.9,23.2,20/06/2019,0.971700649190832,0.9533961392170998,2.9875581206395108,1.8618196974460988,0.971700649190832,PM2.5,0.0096701,0.0094888,0.029438,0.018447,0.0096701,0.0575551,5.924363337102334,Low
2019-06-21,32,49,15.1,18.4,21/06/2019,0.9848076265595251,0.755398849648703,2.3241981444966697,2.124349752579402,0.9848076265595251,PM2.5,0.009799899999999999,0.0075255999999999995,0.022976,0.021021,0.009799899999999999,0.053796899999999995,5.5270255000072765,Low
2019-06-22,23,51,11.3,13.5,22/06/2019,0.7360657436803031,0.5536771575522126,1.6651109801961494,2.212010045555113,0.7360657436803031,PM2.5,0.007333699999999999,0.0055215,0.016514,0.021879000000000003,0.007333699999999999,0.0457267,4.6788284621367415,Low
2019-06-23,17,55,11.2,12.7,23/06/2019,0.7295281851596114,0.5207813764295466,1.228079723320863,2.3875564305146035,0.7295281851596114,PM2.5,0.007268799999999999,0.0051943,0.012206,0.023595,0.007268799999999999,0.043069800000000005,4.401076425878592,Low
2019-06-24,28,51,6.9,14.1,24/06/2019,0.4488141673415713,0.578356057903906,2.0307446483558644,2.212010045555113,0.578356057903906,PM10,0.0044781,0.0057669,0.020104,0.021879000000000003,0.0057669,0.047749900000000005,4.8908290553655975,Low
2019-06-25,21,49,6.1,11.9,25/06/2019,0.3966746796081555,0.4878963570457362,1.5192246522813146,2.124349752579402,0.4878963570457362,PM10,0.0039589,0.0048671,0.015078,0.021021,0.0048671,0.040966100000000005,4.181678735774819,Low
2019-06-26,28,49,7.4,12.4,26/06/2019,0.4814150967535902,0.5084482332084583,2.0307446483558644,2.124349752579402,0.5084482332084583,PM10,0.0048026,0.005071600000000001,0.020104,0.021021,0.005071600000000001,0.046196600000000004,4.728028602298728,Low
2019-06-27,40,43,14.6,20.3,27/06/2019,0.9520433727723931,0.8337263002839768,2.913639593835593,1.8618196974460988,0.9520433727723931,PM2.5,0.009475399999999998,0.008302700000000001,0.02872,0.018447,0.009475399999999998,0.056642399999999996,5.827730275890164,Low
2019-06-28,34,47,15.6,19.6,28/06/2019,1.017582514072246,0.804861736603657,2.471241244710054,2.036764639878119,1.017582514072246,PM2.5,0.010124399999999999,0.008016400000000002,0.024412,0.020163,0.010124399999999999,0.054699399999999995,5.622306629663543,Low
2019-06-29,24,43,13.0,15.2,29/06/2019,0.8472691791100662,0.623616440854069,1.7381327415552095,1.8618196974460988,0.8472691791100662,PM2.5,0.008437,0.0062168,0.017232,0.018447,0.008437,0.044116,4.510357987252389,Low
2019-06-30,19,57,7.6,11.2,30/06/2019,0.49445843092721375,0.4591307903060615,1.3735476667895652,2.4754426517293426,0.49445843092721375,PM2.5,0.004932399999999999,0.0045808,0.013642,0.024453000000000003,0.004932399999999999,0.0430274,4.396649914080841,Low
2019-01-07,40,41,17.3,28.3,1/07/2019,1.1290967183589018,1.1641946040511497,2.913639593835593,1.7744597389271588,1.1641946040511497,PM10,0.0112277,0.0115747,0.02872,0.017589,0.0115747,0.0578837,5.959175802269678,Low
2019-02-07,43,31,21.2,33.0,2/07/2019,1.3853887886650984,1.3588495680157964,3.135554490062109,1.3387825025063638,1.3853887886650984,PM2.5,0.013758799999999998,0.013497,0.030874,0.013299,0.013758799999999998,0.0579318,5.964272561201844,Low
2019-03-07,36,49,22.0,32.4,3/07/2019,1.4380417500501563,1.333979158055909,2.6184956504964108,2.124349752579402,1.4380417500501563,PM2.5,0.014277999999999999,0.0132516,0.025848,0.021021,0.014277999999999999,0.06114699999999999,6.3055171812234745,Low
2019-04-07,26,45,9.6,18.8,4/07/2019,0.6249849313433753,0.7718837813311508,1.8843336472990524,1.949254642974263,0.7718837813311508,PM10,0.0062304,0.007689200000000001,0.018668,0.019305,0.007689200000000001,0.0456622,4.672076895441291,Low
2019-05-07,30,45,11.5,15.4,5/07/2019,0.74914213365318,0.6318477893364927,2.177366046639251,1.949254642974263,0.74914213365318,PM2.5,0.0074635,0.0062986000000000006,0.02154,0.019305,0.0074635,0.048308500000000004,4.949437440273852,Low
2019-06-07,26,53,12.9,15.8,6/07/2019,0.8407244037206052,0.6483125064119521,1.8843336472990524,2.299745583337587,0.8407244037206052,PM2.5,0.0083721,0.0064622,0.018668,0.022737,0.0083721,0.049777100000000005,5.103679416259355,Low
2019-07-07,28,49,11.9,18.2,7/07/2019,0.7753000060960025,0.7471573951028931,2.0307446483558644,2.124349752579402,0.7753000060960025,PM2.5,0.007723099999999999,0.0074438,0.020104,0.021021,0.007723099999999999,0.048848100000000005,5.006083438432474,Low
2019-08-07,23,41,12.9,16.3,8/07/2019,0.8407244037206052,0.6688971910317809,1.6651109801961494,1.7744597389271588,0.8407244037206052,PM2.5,0.0083721,0.0066667,0.016514,0.017589,0.0083721,0.0424751,4.339007563733599,Low
2019-09-07,26,49,10.2,14.1,9/07/2019,0.6641759304679473,0.578356057903906,1.8843336472990524,2.124349752579402,0.6641759304679473,PM2.5,0.006619799999999999,0.0057669,0.018668,0.021021,0.006619799999999999,0.0463088,4.739779746334749,Low
2019-10-07,23,51,11.2,15.7,10/07/2019,0.7295281851596114,0.6441960746120579,1.6651109801961494,2.212010045555113,0.7295281851596114,PM2.5,0.007268799999999999,0.0064213000000000004,0.016514,0.021879000000000003,0.007268799999999999,0.0456618,4.672035026618904,Low
